"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"República Checa","CZE","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","11.25848094","11.47736235","11.71250689","11.95668414","12.32422595","12.63506928","12.93233198","13.39774699","13.94896682","14.51331463","15.11454806","15.76169049","16.57127062","17.63791835","19.11337392","21.10151413","23.70274083","27.36315557","31.90737388","36.45316876","37.13613435","37.82863413","37.73938259","35.89967738","35.3852513","33.40479811","31.29673769","28.02168695","23.24253961","23.87538838","24.24655352","22.62261618","20.99676669","20.14448775","19.03076803","19.03456648","18.1169764","16.70458291","15.57351154","14.35216339","14.18044313","12.67904123","12.31887353",
"Alemania","DEU","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","4.408468529","4.38742","4.38742","4.38742","4.38742","6.37185859","6.35343","6.35343","6.35343","6.35343","10.96755314","10.9279","10.9279","10.9279","10.9279","16.34623116","18.13582873","20.13263093","22.16556508","24.27879547","26.26618588","27.86386353","29.08320441","30.14926734","31.48259581","32.70503586","33.66088646","34.58418508","35.45371522","36.55486833","40.17502993","42.05373806","44.16286983","45.92081207","47.97104369","51.77306603","54.24296531","55.50364914","57.07494898","59.11205744","61.58058528","64.19711382","65.89850481","66.66887122","67.09515474","67.46649098","67.01338208","65.40711371","61.93247902","66.08367411","65.04757634","63.12683318","61.43804387","59.62248731","57.44157701","55.25553486","55.02152022","53.73716962","51.26862957","48.58797745","46.08240292","46.27822705",
"Djibouti","DJI","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","0.808289294","0.730933","0.730933","0.730933","0.730933","0.743592448","0.713027248","0.655911302","0.689593248","0.74953113","0.809574202","0.876021048","0.963081862","0.98551639","0.960340803","1.010209404","1.013231641","0.984363392","0.995364227","0.922272713","0.989303052","0.991215886","1.089384399","1.202329729","1.205495623","1.200092755","1.264409004","1.240367423","1.141426351","1.227600223","1.307760312","1.297469595","1.28306181","1.261019505","1.356716314","1.273135611","1.334323558","1.631191083","1.688779752","1.869042718","2.009793309","1.968593452","2.091070276","2.128730243","2.215378643","2.275954799","2.435837547","3.516712121","3.486101941","3.455047235","3.565177828","2.471695263",
"Dominica","DMA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","1.886929385","1.82911","1.82911","1.82911","1.82911","3.057503506","3.540168367","4.061434393","4.332349127","0.549692172","1.658033928","","4.268443808","4.303366589","5.421485765","6.721045868","8.42530963","9.8858886","11.36428206","14.29081815","16.74102645","17.94015129","19.82289617","22.98717634","24.13364548","25.72217164","27.08989966","27.79345985","29.11311613","31.05185013","33.21335557","34.11491959","34.73088981","32.8277958","30.5698953","27.66694819","25.45750778","25.37259178","25.44270303","23.9874393","22.52054396","21.80908324","23.57014284","24.91208695","23.71163743","29.40462246","19.01962183","18.40972686","3.950693984","7.795262362","1.389004639","",
"Dinamarca","DNK","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","18.20245947","18.2049","18.2049","18.2049","18.2049","21.67350631","21.6547","21.6547","21.6547","21.6547","25.37095538","25.3284","25.3284","25.3284","25.3284","33.74046746","36.13555873","38.36055367","40.22650535","42.09957069","43.42641499","44.63901856","45.86947795","46.89869821","48.15156813","49.67896955","51.34169856","52.94709959","54.46121199","55.47159778","56.58718694","57.20376285","58.06128875","58.91293733","59.89922897","60.99890052","61.8553853","63.29844988","65.97213206","68.38757229","71.80767153","72.09514419","68.8060138","66.97574567","64.46776028","61.58912513","56.77275945","51.55544387","54.06475779","50.20061696","47.08756212","44.50254447","41.05203394","37.23395594","33.13606996","26.76587887","24.44846612","19.15537038","19.45495212","17.31444313","12.60695604","12.06995272",
"República Dominicana","DOM","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","1.885055075","1.935348815","1.968419502","2.038322082","2.134635148","2.239085742","2.261102402","2.889707025","3.32152655","4.068749255","4.786096347","5.640551319","6.455608603","6.995457014","7.191270666","7.403167545","7.720004483","8.642729221","9.323451491","9.82890548","10.46933352","11.01788664","10.33481025","10.18861075","9.977278877","9.779320109","9.661888927","9.641194843","10.35090184","10.00639403","10.3614708","11.10479812","11.25471319","11.52941932","11.92467698","12.54073677","12.77681544","12.49009603","11.87296863","11.12933406","10.50480269","10.38570863",
"Argelia","DZA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","0.587177908","0.579242","0.579242","0.579242","0.579242","0.694408454","0.662289","0.662289","0.662289","0.662289","0.819729887","0.852839996","1.006175255","1.17395887","1.433369694","1.661741388","1.875320682","2.041045203","2.155384429","2.174998703","2.42650479","2.528437277","2.69166574","2.875916687","3.012719376","3.182058332","3.379211794","3.597413264","3.904661957","4.017642406","4.130609914","4.409722752","4.750785477","4.935727274","5.272509141","5.723310126","6.025450799","6.166067177","6.486996272","7.649048824","7.804181791","8.497951852","9.029026983","8.878149328","7.319474633","8.15122423","8.371755535","8.828001574","8.244151031","7.994771849","8.26335704","8.440172617","9.969193816","10.01960145","10.85394464","11.01399196","11.53755846",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","0.223835911084409","0.232227679571715","0.245969416314756","0.259562714802887","0.276345689564513","0.301451973627173","0.317641031824653","0.328166887523828","0.37877562659603","0.408917784335222","0.445868561176988","0.488943637838625","0.523263005153924","0.587016562206468","0.659307224354173","0.758475531671672","0.891979582951575","1.11646794969279","1.52621573372213","2.2117940992697","3.11847785058108","4.06243738206281","5.02663909238742","6.0388467250584","7.24956333260403","9.2696509619888","11.2475732301436","13.0886343872931","15.6193185990757","18.534438143338","20.9809747532134","21.3393270878085","21.446337109249","20.750269314042","19.5686999558301","18.5455321419974","17.6099568340944","17.0528886682451","15.8295555877857","14.6061333802929","12.8502825685223","11.542227513424","11.1442699122264","10.8441881266264","10.6230120686791","10.1177616804176","10.1471344982046",
"inicial del dividendo demográfico","EAR","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.402379276260949","0.403285952371649","0.403851019024096","0.404337130575286","0.404734405512167","0.473443046268386","0.488018395806224","0.488135733343555","0.488191753716895","0.488239193413644","0.585416313272721","0.590930969526786","0.591645840047535","0.592415326797306","0.593096975042809","0.813078626770525","0.864544855771085","0.910778077689052","0.966056298853448","1.02136469550469","1.10009132547701","1.18829792377565","1.23575702964908","1.28710573853556","1.36179134550861","1.44613536941983","1.54852059067335","1.65087974632809","1.78579010895023","1.90515117902785","2.03426540261229","2.21591303457734","2.43611263347218","2.69356767778704","3.01984520487131","3.32639278019844","3.64596166831097","3.99675919580639","4.34553426928508","4.7688232447648","5.17386433556468","5.59835247361885","5.85306130759468","6.07984982746774","6.48565466824998","7.00448850668372","6.81787531783221","6.94068693543872","7.29438361305505","7.32321768944093","7.35045427555174","7.12894782913243","6.98800716791787","6.48086668821984","5.96205651025896","5.43402343518397","5.45543675949231","5.34240143609911","5.30925110311666","5.02292201423544","5.07716213312598","5.23234703244414",
"Asia oriental y el Pacífico","EAS","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","3.10519809486205","3.26923572448638","3.3930740098583","3.53016468968585","3.67587155288197","3.908802110809","3.99587294058104","3.91723139761066","4.04019305758172","4.169930093077","4.324927973953","4.49112057848075","4.64542037155724","4.88928442391374","5.14253027931693","5.40867722034853","5.67753448576111","6.00165737387148","6.48562101277443","7.24283699072456","8.17361852098832","9.16822626121347","10.1668259488376","10.883195658474","12.2159429492543","14.0177539229972","15.7026429018701","17.299095872333","19.48031967517","21.9378385212906","24.147712054265","24.1425832736253","24.0164624288157","23.2814626393683","23.2882745485704","22.3896898487013","21.534019078099","20.9625222304723","19.8533764264921","18.5041566829149","16.8423554990073","15.6060675646638","15.1505774554866","14.7929614675953","14.3291869483829","13.7471778207793","13.7139083767723",
"Europa y Asia central (excluido altos ingresos)","ECA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","4.04787134469216","4.40135033278632","4.95569047487509","5.32289381235","5.81119788940712","6.09831825844637","6.743873090986","7.16001811523433","7.67058615958825","8.15793055503063","8.66827408040464","9.28213963988578","10.0407378654304","10.9493256260141","11.813206644025","12.684785951289","13.6179018185636","14.23965796075","15.0610225619743","15.5778386466289","16.1733051783984","17.0407268833337","18.1482056384187","18.9377814478385","19.9040105028751","20.6188427122333","21.3055892689079","22.0994469547788","22.4412225835658","23.7219562080769","23.9784442111804","25.6572786672833","25.785049454952","25.7891644383307","25.5687398874242","25.4706448715103","25.1181526916179","24.0039014074172","23.2218411272326","22.0323463555173","20.4484586226984","19.1589386344776","18.5396044457565","17.9856838885943","16.3045659211252","15.7186525257834","",
"Europa y Asia central","ECS","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","5.44883311547918","5.45075830946118","5.44470792271451","5.43938146954089","5.43449137844012","7.09505476827759","7.08755872787385","7.07986815037829","7.07154482081533","7.06222821726239","9.8470988582174","9.8297147499442","9.81130080388455","9.79125009275741","9.76992883135455","11.4415006741321","12.3285512557159","13.4317133816937","14.527673155961","15.4655542737192","16.4531692623495","17.4715743978232","18.2960470110817","19.1199992381999","19.970213624676","20.7609956672458","21.6102416535207","22.5427472197056","23.6337889712492","24.8007411325061","26.1222404662108","27.2706838548973","28.2282235119307","29.2891492073202","30.3210878759738","31.5778762353239","32.8382100316092","34.2524839066879","35.3909105522348","36.4972354784814","37.5467725866753","37.9028016554455","38.3274152522739","38.2892574158954","38.4912440177104","38.3037171775196","39.0176096934399","37.9574882270716","37.4387722283278","38.1238401049663","37.5527214532071","36.8196372113617","35.66221238121","35.0531250524663","34.2092593459784","32.9868392004723","32.0022445627802","31.2070037573948","30.4641303727548","28.919382773956","28.1067266505275","27.7381660867182",
"Ecuador","ECU","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","0.899322361","0.915336","0.915336","0.915336","0.915336","1.458147521","1.48285","1.48285","1.48285","1.48285","2.322051354","2.409523422","2.464476568","2.593119572","2.739037853","2.790122328","2.89370905","3.02953349","3.011616925","2.926816077","2.901760822","3.01802005","3.447744234","3.84751411","4.44808743","4.693929226","4.598363939","4.86840931","5.374078772","5.799569814","6.036569766","6.80040682","7.510812208","8.12185945","9.100256316","9.697305834","10.39873743","10.79563399","11.50799808","11.75325418","12.19728785","12.67202615","12.79217639","13.15102915","13.65566679","13.9140534","14.50746463","14.91016175","15.23101522","15.30073266","15.5141529","14.91292511","14.4649464","13.87298133","12.6607064","11.72944172","10.37584722",
"Egipto, República Árabe de","EGY","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.815635607","0.827935","0.827935","0.827935","0.827935","","0.827935","0.827935","0.827935","0.827935","0.835202452","0.841691","0.841691","0.841691","0.841691","0.889735149","0.890311369","0.892123183","0.899543676","0.919487213","","0.957692849","1.035845096","1.231957442","1.316057543","1.783745304","2.093270551","2.115768573","2.211155362","2.500232983","2.800100254","3.099297074","3.380078348","3.640656412","3.912589184","4.2330433","4.613647531","5.153776485","5.802409727","6.703622726","7.683194148","9.189433683","10.47771091","11.49983014","12.2082699","13.14714795","13.40409554","13.65728399","14.13628698","12.06132242","11.02333181","9.76937301","9.3790681","7.304611402","6.607136155","6.380362884","6.131492184","6.488740388","7.581673414","8.294400902","9.173515756","10.09580827",
"Zona del Euro","EMU","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","5.0238540043625","5.02712681778808","5.02808858401735","5.02917368202908","5.03043351072758","7.16253802483202","7.14565033394354","7.1463437601417","7.14708194463097","7.14762007652531","10.629506461366","10.6046605799958","10.6013531631122","10.5971961904855","10.5926531039353","15.8676420556131","17.3372517066595","19.0473752999397","20.8883331528436","22.7612000383297","24.6126613116931","26.296290574236","27.7952108220592","29.2143791232495","30.6118995838145","31.7797840178567","33.1269456607557","34.3512597174353","35.7662761772501","37.4340090985107","39.556306386717","41.1698349194597","42.7510184621045","44.0592681453832","45.4150066641801","47.1498308046302","48.448176357238","49.6554421933116","50.6712692445679","51.5151225142308","52.6788684132487","52.8583904357153","53.005784359376","52.4886399928316","52.0525953029378","51.8817969578393","52.1192092729564","50.1402975722971","48.8678433787482","51.5990047474677","50.9811382378526","49.9244167874315","48.8111346820225","47.7228315172208","46.7721175985672","46.093845934829","45.925567973732","45.5282844719179","44.3909460308871","42.9526845917605","41.9969480234758","38.0636922183749",
"Eritrea","ERI","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.677249548","0.67300253","0.74379437","0.813083506","0.835617564","0.959127861","1.046516784","1.161691797","1.276871385","1.269290791","1.409149007","1.435069854","1.421245395","1.331764447","1.303464853","1.278532196","1.344576564","1.571814541","1.722894012","1.822968789","1.847447393","1.878886665","1.925724215","1.976044354","1.963754662","1.947933621","","1.886351334","1.856086896","",
"España","ESP","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","4.28316517","4.28502","4.28502","4.28502","4.28502","5.527526068","5.52164","5.52164","5.52164","5.52164","8.418998742","8.39636","8.39636","8.39636","8.39636","13.13742555","14.16196059","15.55332963","16.77722956","18.01071904","19.28108503","20.27138206","21.10910049","22.14763729","23.17178288","24.27863751","25.35655641","26.45440446","28.29073706","30.36801408","32.40585233","34.01374098","35.18205115","36.15746469","37.06215405","37.91420041","38.53536036","39.45850739","40.35593215","40.65002144","41.98160644","42.79355424","42.53071925","42.05316234","41.74724496","44.54770606","44.71807976","44.62848051","44.76314923","43.66030785","43.333096","42.56230447","41.86541122","41.59400486","41.40041943","41.72549869","41.93317606","42.04694427","42.23511036","41.67028704","41.077057","40.17090385",
"Estonia","EST","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","8.426705916","9.056992869","11.05644314","11.65301436","12.93699818","13.54111726","15.48020956","16.04949665","16.60341871","17.14899309","17.69584384","18.22889371","18.73740878","19.10763497","19.76981557","20.37341931","21.20600884","22.03156232","23.24592073","25.60663321","28.33735437","30.58619752","32.96491709","35.32984161","36.72865939","37.42749004","36.47650028","34.4392564","33.63343207","32.58990958","32.63138702","33.5567669","36.9611823","37.25691112","36.92317722","36.21466954","35.55052662","33.88660313","32.35931902","30.9837158","29.48350787","28.16184193","27.48413911","26.14608955","24.44449636","22.9214619","22.32405936",
"Etiopía","ETH","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.039724541","0.0389865","0.0389865","0.0389865","0.0389865","0.068749351","0.067963","0.067963","0.067963","0.067963","0.116573807","0.116136","0.116136","0.116136","0.116136","0.140297971","0.157581694","0.169728356","0.173168771","0.175969705","0.183328483","0.192055333","0.200363348","0.219164614","0.229176982","0.237236467","0.248909012","0.247668975","0.238106808","0.250764385","0.26191112","0.266515518","0.244255344","0.246279759","0.247627616","0.247843746","0.250623239","0.255641195","0.259976429","0.298864832","0.34602199","0.411022008","0.497819052","0.553227318","0.643242232","0.7878501","0.909821115","1.073327985","1.063676866","1.054753997","1.018494508","0.902882476","0.844351712","0.784317838","0.822081791","0.869157335","1.089338813","1.091517908","","1.097085071","1.068342237","",
"Unión Europea","EUU","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","5.3814898827719","5.37967528693729","5.37823158619021","5.37737489982338","5.37726275401263","7.19848828415093","7.17574002667114","7.17580726588415","7.17574272782372","7.17501734054723","10.1772928683556","10.1330186059014","10.1264175891126","10.1184471027173","10.1096211768737","14.7071796951631","15.9883753077812","17.4342023030674","18.9736347505058","20.0433691619438","21.5533150602706","22.930792363279","24.1043413283119","25.2811274644042","26.4308844600293","27.444196465307","28.5739513512282","29.6414119891344","30.8642179510317","32.2635773727654","34.0474325594018","35.4434488159579","36.8683568928404","38.103976309534","39.5159805340962","41.2553548976318","42.7595402486437","44.2961127152397","45.7343683119452","46.8419464834847","48.0500644066308","48.3389154843762","48.5006653536618","48.2190532562228","47.8859432374426","47.4458023667939","47.3369301542122","45.4729990955415","44.3388645437291","46.1150869903321","45.2278371977172","44.185627040817","42.9632129443403","42.5047312775834","41.9651258536143","41.0546410412919","40.4959264308241","39.7431258667739","38.4656099069495","37.0350647021881","35.977915773982","31.8181019573296",
"Frágiles y situaciones de conflicto afectados","FCS","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.813047986990809","0.808188464592295","0.804753468311536","0.80100561004801","0.796770970533795","","0.936740651718276","0.929338213341683","0.921427190578268","0.913222669046738","1.31071924042444","1.02086183631551","1.01124860514215","1.00145961789254","0.99128097369499","1.59999697226211","1.69024299684066","1.78983824586129","","","","1.76555504285436","1.77414115538302","1.86529497764029","1.95523304552246","2.05058525100425","2.14431457495903","2.22856660933673","2.30719108040226","2.37383930761226","2.43518112411163","2.48038415485676","2.53743158568735","2.59098082258973","2.65635591038886","2.74352026277784","2.96753273303363","3.02471970184417","3.06607096934923","3.13773478393198","3.21740444700723","3.30265255343292","3.50945877475434","3.65953473373776","4.02084317422236","3.98630453356251","4.30159145617038","4.46941308024414","4.55417850008839","4.49562744434293","4.40164819809544","4.26398317309336","4.09131021686049","3.98421215869451","3.72150576890896","3.44754713240373","3.44141145096815","3.044879039883","2.83017214395565","2.50116808640363","2.34256863327324","",
"Finlandia","FIN","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","9.667410279","9.65778","9.65778","9.65778","9.65778","13.29803548","13.2864","13.2864","13.2864","13.2864","18.73390496","18.7106","18.7106","18.7106","18.7106","28.71777369","30.26123274","31.50627203","32.84656174","34.54667873","36.40514389","38.29273567","39.94314317","41.62090461","43.09931606","44.66745883","46.19602568","47.9504381","49.9336711","52.00953817","53.53801079","54.2018176","54.38278851","54.53616376","55.04579944","55.01236016","55.45671001","55.66210669","55.13675638","55.17974961","55.03659145","54.08964761","52.40951229","49.25373907","45.29334614","40.41119535","36.26869214","32.90040311","31.05385491","26.78497007","23.30666802","20.04392589","16.43005783","13.83007359","11.6965489","9.803883995","8.32177935","6.862570668","5.85626478","4.871832765","4.069107552","3.739167253",
"Fiji","FJI","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","1.285085394","1.31239","1.31239","1.31239","1.31239","1.513826997","1.53028","1.53028","1.53028","1.53028","1.819443023","1.84416","1.84416","1.84416","1.84416","2.808941932","2.959732836","3.087992605","3.195515067","3.393606516","3.711397464","3.707672979","3.804611149","3.825009768","4.056090892","4.100426002","4.474468733","4.504768289","4.66462577","5.069729159","5.436105737","5.809650983","6.304814458","6.84200923","7.520321091","8.175743393","8.79028998","8.923129316","9.451832304","9.899905516","10.37827865","10.96158418","11.47382429","11.88655328","12.11500253","12.85745962","13.02255847","13.68048881","14.39675265","15.17468157","14.34481921","14.29453715","9.704859949","7.687861335","8.273624885","7.911578718","8.077563425","8.264473601","6.123856905","5.559717093","5.270408573","",
"Francia","FRA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","4.804492814","4.80307","4.80307","4.80307","4.80307","6.363039448","6.28761","6.28761","6.28761","6.28761","8.447539729","8.40755","8.40755","8.40755","8.40755","13.5347873","16.02725134","19.00787149","22.58567035","26.12636811","29.59759153","32.84721929","35.85811292","38.36066569","40.26965331","41.79160866","43.18293058","44.57749931","46.19316628","47.96595503","49.78457674","51.37238774","52.93326989","54.15947199","55.3904675","56.42598442","57.09508073","58.26481771","58.70978829","58.07491466","57.93376555","57.75492617","57.47443787","56.77881603","56.07033076","55.70476853","56.01686826","56.74279158","56.86880459","65.92338084","65.05289724","64.30876568","62.96037495","61.70346401","61.02519401","61.0078999","60.95704911","60.37657158","59.32374047","58.69121343","58.55919504","",
"Islas Feroe","FRO","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","9.392750483","9.26766","9.26766","9.26766","9.26766","13.1101084","12.9319","12.9319","12.9319","12.9319","17.98729696","17.7139","17.7139","17.7139","17.7139","25.91690051","27.76830516","29.14828476","30.28476111","31.24029549","32.00864031","33.56567996","35.13495154","35.64216795","37.75340645","38.77783873","39.79700506","41.82929191","44.32803084","46.43714466","48.0738853","50.66438795","51.6052603","51.56998403","51.29500804","50.78415706","51.78304409","52.94183747","53.56513986","54.97643962","54.64739378","50.07244026","52.139363","51.25759622","49.9239409","49.33115216","47.69523731","46.43935321","45.07653219","43.20551736","41.6752737","40.42698301","38.61175401","44.56400512","43.329069","41.14019993","38.54141414","35.87696596","33.73172407","30.53926975","29.26833922","",
"Micronesia (Estados Federados de)","FSM","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","1.202602432","1.285902996","1.443739627","1.476835258","1.571436265","1.867623991","2.162279433","2.475583907","2.66661356","2.914678355","5.792700179","6.62599684","7.144151983","7.433316785","7.568409023","8.173706982","8.842646967","8.635907903","9.002393969","9.023858847","9.967353875","10.76742224","11.22138093","8.08424221","7.940145346","8.00338534","8.065413283","7.856824181","7.785924161","7.761105773","9.250529417","6.443535368","6.219509967","6.261484999","6.29086299","","6.284903661","6.244090414","",
"Gabón","GAB","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","1.357776784","1.329812496","1.352364326","1.319867485","1.401080233","1.476702183","1.546933977","1.827045431","1.973530829","2.111231827","2.602785162","2.663271149","2.800289096","2.871039154","2.852141423","3.041888543","3.157553021","3.198625925","3.060856053","3.061743137","2.849631483","2.390630963","2.786930915","2.727664049","2.683026675","2.427632253","1.709733161","2.072841002","2.204963648","1.775519328","1.269337094","1.231063236","1.012077429","0.940486208","0.924714952","0.908155762","0.992190037","0.995341266","0.993897768","1.109146797","1.354360346",
"Reino Unido","GBR","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","9.586430867","9.61799","9.61799","9.61799","9.61799","12.04877819","12.0463","12.0463","12.0463","12.0463","16.55520668","16.5781","16.5781","16.5781","16.5781","23.51295991","24.81194113","26.79356897","29.08566256","30.79348188","32.24247105","33.33046906","34.08495069","35.1689081","36.32072569","37.38323037","38.30442308","39.88292608","41.68375103","43.44550597","44.34155569","45.17302414","46.10389565","47.41926019","49.07425514","50.77028517","52.82111207","54.72771097","56.17717867","58.02145953","59.86061795","58.51721153","58.52446497","57.92193868","57.63146451","56.41986971","55.66850373","54.62264243","55.37852577","53.83062597","53.23291784","52.5426821","52.02641169","51.91704582","51.31431982","50.91885296","49.70420699","48.08611859","47.43275679","49.03961908","48.8074213","47.84706063",
"Georgia","GEO","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","4.426274365","4.894974819","5.157909396","5.318048867","5.771111459","6.218610591","6.561308773","6.897162163","7.225098318","7.547474558","7.866837664","8.181979117","8.494319147","8.89885724","9.36556213","10.01551292","10.46202387","10.93079112","11.13397904","10.51630951","11.36401844","11.91698353","13.28691268","13.91575124","15.28071453","11.92800665","13.73006325","15.76901787","16.60400839","17.12845274","14.3946933","14.06008388","14.23535826","15.9297966","16.08217473","28.97956673","35.07604806","33.53655652","31.703091","29.07513708","25.19580328","22.2860378","18.92483894","16.03382529","13.78488972","10.29492989","8.992144716",
"Ghana","GHA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","0.221009269","0.223529","0.223529","0.223529","0.223529","0.264051906","0.267873","0.267873","0.267873","0.267873","0.306165185","0.313816549","0.312586139","0.317076688","0.316142996","0.3176841","0.303800225","0.295201199","0.285956758","0.285583939","0.280116887","0.275356968","0.276784161","0.275646744","0.28580737","0.286418408","0.294209502","0.294066797","0.29249021","0.293453603","0.361646056","0.436482607","0.577697443","0.712947271","0.837981704","1.080816549","1.211314735","1.324957513","1.364447404","1.43029147","1.429198117","1.542756773","1.588088064","0.591546022","1.071666669","1.086608224","1.08647501","1.061035501","0.982438274","0.923548353","0.954489218","0.850942078","0.997777731","0.901759701","0.915323728","0.956072581","0.960225086",
"Gibraltar","GIB","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","8.981761525","8.36892","8.36892","8.36892","8.36892","","8.36892","8.36892","8.36892","8.36892","13.49072513","12.5848","12.5848","12.5848","12.5848","","","","","","","","","22.52642523","24.31568709","27.24768083","28.06426717","30.06508206","32.78928571","35.08017914","39.35278398","42.76345042","47.61922435","50.36507117","55.54211568","60.25463301","63.6571969","67.59541431","73.74439137","79.13341758","84.85995458","88.42393853","88.02524021","88.3361012","88.29224126","85.74564412","81.11670666","80.01066809","78.95256267","77.87656564","76.77052012","75.70739093","71.85323383","","72.10649575","","52.28619684","60.58830747","54.125827","51.91372189","52.10040357","52.54667891",
"Guinea","GIN","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.058405136","0.0587838","0.0587838","0.0587838","0.0587838","","0.0587838","0.0587838","0.0587838","0.0587838","0.111311788","0.113127","0.113127","0.113127","0.113127","","0.141669146","0.139523822","","","","0.204837682","0.223952818","0.24705269","0.270821409","0.262235882","0.229344533","0.208082293","0.167303144","0.180128764","0.1778367","0.174629149","0.157899474","0.164332088","0.12817208","0.145346755","0.210930045","0.252282155","0.190339873","0.257666855","0.291604849","0.301809781","0.302980138","0.298269977","0.29237681","0.273519564","0.2465001","0.230436902","0.276079689","0.219531892","0.175255347","0.170977322","0","0","0","0","0","0","0","","","",
"Gambia","GMB","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","0.169968708","0.19247","0.19247","0.19247","0.19247","0.187240417","0.213174","0.213174","0.213174","0.213174","0.239839846","0.253207025","0.260762593","0.267469471","0.284828563","0.299198704","0.309620029","0.299373139","0.28910344","0.293405173","0.292070405","0.33746541","0.443764246","0.538592914","0.570152801","0.592725847","0.925672982","1.242068505","1.392953405","1.518058981","1.545861829","1.666757879","1.885570409","1.888306128","2.092088859","2.316458893","2.367705815","2.519341778","2.68065841","2.666687342","2.650014936","2.705671848","2.759389716","2.684255568","2.579761985","2.517814972","2.524757133","3.114777483","3.021174482","2.550960042","1.997218097","1.638568172","1.345550235","1.799652831","2.39150156","2.331006859","",
"Guinea-Bissau","GNB","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.056234795","0.0527481","0.0527481","0.0527481","0.0527481","","0.0527481","0.0527481","0.0527481","0.0527481","","0.0527481","0.0527481","0.0527481","0.0527481","","","","","","","0.220129545","0.365698846","0.442460631","0.557429955","0.611051364","0.601670237","0.592411957","0.583195487","0.594841162","0.611678279","0.621317374","0.628113684","0.630700792","0.63646217","0.659045382","0.694894985","0.656634347","0.682307058","0.505439819","0.90368518","0.787431007","0.870902357","0.802491234","0.721524504","0.696811583","0.479742478","0.315323886","0.312207956","0.317182601","0","0","0","0","0","0","0","0","0","","","",
